GEN_TsB;INV_S;PFC_Ia;PFC_Ib;PFC_Ic;PFC_VBus;InjectorDuty;T13;T2;w9;T91;T41_44_avg
385,2;304,4;10,6;9,6;11,4;733,4;0,5;319,0;335,8;141729;406,6;1125,4
385,1;306,2;9,6;9,9;9,8;660,2;0,5;319,0;335,8;141479;406,7;1125,4
385,0;307,3;7,3;6,3;6,3;681,0;0,4;319,0;335,8;139667;406,7;1125,5
385,0;307,2;8,8;8,8;8,8;707,3;0,4;318,9;335,8;139970;406,4;1125,5
385,1;305,0;10,8;9,9;11,4;732,0;0,5;319,0;335,8;140001;406,5;1125,5
385,1;304,5;9,8;9,5;11,1;739,7;0,5;319,0;335,8;140010;406,6;1125,6
385,2;304,6;10,9;9,9;11,5;730,2;0,5;318,9;335,8;140649;406,7;1125,6
385,1;305,2;10,0;10,3;10,2;659,8;0,5;318,9;335,8;141380;406,8;1125,7
385,2;305,4;7,8;7,4;7,7;662,0;0,5;318,9;335,8;141160;406,7;1125,8
385,2;305,4;10,8;11,2;11,0;660,0;0,4;318,9;335,8;139381;406,6;1125,8
385,3;307,0;8,3;8,0;7,7;693,3;0,4;318,9;335,8;141406;406,6;1125,8
385,0;306,5;6,7;5,7;5,9;675,7;0,5;318,9;335,8;142034;406,5;1125,8
385,1;305,5;7,8;7,7;7,7;662,9;0,4;318,9;335,8;140823;406,2;1125,9
385,1;306,6;7,2;6,2;6,1;679,3;0,4;318,9;335,8;139601;406,3;1125,9
385,0;304,3;15,4;16,5;15,1;672,4;0,5;318,9;335,8;139456;406,3;1125,9
385,2;306,3;10,2;10,6;11,0;741,7;0,5;318,9;335,7;138789;406,2;1125,9
385,1;306,3;9,5;10,0;10,0;734,9;0,5;319,0;335,8;140857;406,1;1125,9
385,2;306,1;8,0;7,4;7,2;688,7;0,5;319,0;335,8;139685;406,2;1125,9
385,1;304,2;12,6;13,2;12,9;661,6;0,5;318,9;335,8;140292;406,3;1126,0
385,2;304,1;10,8;11,1;11,0;660,7;0,5;319,0;335,8;140072;406,2;1126,0
385,1;304,8;13,1;12,2;13,0;713,7;0,5;319,0;335,8;137788;406,6;1126,0
385,2;306,6;9,3;9,8;9,8;733,7;0,5;319,0;335,8;138451;406,1;1126,0
385,2;306,2;9,7;10,3;10,4;737,9;0,5;319,0;335,8;139188;406,4;1126,1
385,1;307,2;8,5;8,6;8,5;703,8;0,5;319,0;335,8;141174;406,0;1126,1
385,2;306,9;7,6;6,8;6,7;685,5;0,5;319,0;335,8;138018;406,0;1126,1
385,1;306,5;9,5;10,1;10,2;737,6;0,4;319,0;335,8;138070;405,9;1126,1
385,3;306,7;8,7;9,0;8,8;715,0;0,5;318,9;335,8;137861;405,9;1126,1
385,3;306,6;8,9;9,3;9,2;727,9;0,5;319,0;335,7;140521;405,7;1126,1
385,2;304,1;15,1;16,1;14,6;673,2;0,5;319,0;335,8;142412;405,9;1126,1
385,2;307,4;6,5;6,0;6,1;667,5;0,5;319,0;335,8;137952;405,9;1126,1
385,2;306,0;8,8;9,2;9,0;727,9;0,4;319,0;335,8;140219;405,8;1126,1
385,2;304,3;13,8;14,4;13,8;664,7;0,5;319,0;335,8;142528;405,9;1126,1
385,3;307,3;6,4;5,6;5,7;669,3;0,5;319,0;335,8;138229;405,9;1126,1
385,2;307,0;9,0;9,4;9,3;730,4;0,4;319,1;335,7;140307;405,9;1126,1
385,2;304,3;15,5;16,0;15,0;676,6;0,5;319,1;335,7;142346;405,9;1126,1
385,2;307,4;6,8;6,0;6,0;676,9;0,5;319,1;335,8;137873;405,9;1126,2
385,3;305,7;8,8;9,3;9,2;728,4;0,4;319,1;335,8;139788;405,9;1126,2
385,2;305,2;12,2;12,8;12,4;662,2;0,5;319,1;335,8;140998;405,7;1126,2
385,2;307,5;7,6;6,8;6,6;683,5;0,5;319,1;335,7;139964;406,0;1126,2
385,1;304,5;9,8;9,4;10,8;739,2;0,4;319,0;335,7;141955;406,1;1126,2
385,3;307,2;6,8;5,9;5,9;676,0;0,5;319,0;335,7;138777;406,5;1126,2
385,2;305,5;9,3;9,8;10,2;741,0;0,4;319,0;335,7;140451;406,7;1126,2
385,3;304,0;12,8;11,9;12,5;715,2;0,5;319,0;335,7;139657;406,7;1126,2
385,2;307,9;8,9;8,9;8,8;706,8;0,5;319,0;335,7;139764;406,5;1126,3
385,4;304,7;9,4;9,8;10,4;742,5;0,5;319,0;335,7;140579;406,7;1126,3
385,2;304,4;15,3;16,3;14,8;674,3;0,5;319,0;335,7;138123;406,5;1126,3
385,3;306,3;8,6;8,9;8,8;722,4;0,5;319,0;335,7;140348;406,7;1126,3
385,3;304,0;13,9;13,3;13,4;706,4;0,5;319,0;335,7;142469;406,8;1126,3
385,3;306,4;6,5;5,8;5,9;666,8;0,5;319,0;335,6;140834;406,8;1126,4
385,2;303,4;15,5;15,9;14,7;685,7;0,4;318,9;335,6;142506;406,8;1126,4
385,3;307,1;6,8;6,0;6,2;665,1;0,5;318,9;335,6;138746;406,7;1126,4
385,3;307,5;8,8;9,1;9,0;720,5;0,4;318,9;335,6;140644;406,6;1126,4
385,3;303,9;13,8;13,2;13,3;707,3;0,5;319,0;335,6;139967;406,7;1126,4
385,2;304,8;12,6;13,3;12,8;662,2;0,5;319,0;335,6;142360;406,8;1126,4
385,2;306,7;6,6;5,8;5,9;670,5;0,5;319,0;335,6;138899;406,5;1126,4
385,2;305,6;9,2;9,8;9,9;737,4;0,4;319,0;335,6;139400;406,6;1126,4
385,3;305,8;9,6;10,1;10,4;740,3;0,5;319,0;335,6;139682;406,6;1126,5
385,3;305,4;9,6;9,7;11,1;741,3;0,5;319,0;335,6;139750;406,6;1126,5
385,3;304,5;12,4;12,9;12,4;662,3;0,5;319,0;335,6;140850;406,4;1126,5
385,4;305,3;12,0;12,7;12,2;661,0;0,5;319,0;335,6;142009;406,4;1126,5
385,3;306,0;8,4;8,5;8,5;660,5;0,5;319,0;335,6;138505;406,3;1126,5
385,3;306,8;8,6;8,8;8,6;714,4;0,4;319,0;335,6;139739;406,2;1126,5
385,3;306,9;8,7;8,5;8,3;698,0;0,5;319,0;335,6;140798;406,0;1126,5
385,4;307,4;8,1;7,6;7,4;690,6;0,5;319,0;335,7;138708;405,7;1126,4
385,3;305,7;9,9;10,2;10,9;743,1;0,5;319,0;335,7;138511;405,9;1126,4
385,4;306,6;9,6;10,0;10,0;735,5;0,5;319,0;335,6;139312;406,0;1126,5
385,3;305,6;9,8;10,2;10,7;742,1;0,5;318,9;335,6;139922;405,6;1126,5
385,3;305,0;13,6;14,5;13,7;663,1;0,5;319,0;335,6;141812;405,5;1126,5
385,2;305,9;9,6;9,5;9,7;659,3;0,5;319,0;335,6;141291;405,3;1126,5
385,3;307,6;7,1;6,3;6,3;680,3;0,4;318,9;335,6;139762;405,5;1126,5
385,3;304,8;9,8;9,7;10,9;741,3;0,4;318,9;335,6;139880;405,6;1126,4
385,4;304,7;10,0;9,5;11,0;739,4;0,5;318,9;335,6;139792;405,8;1126,5
385,4;305,2;9,9;10,4;10,9;742,9;0,5;318,8;335,6;140335;405,9;1126,5
385,4;303,8;15,6;16,0;15,2;681,9;0,5;318,8;335,6;140336;406,0;1126,5
385,4;303,9;15,9;16,4;15,2;682,0;0,5;318,9;335,6;140601;406,2;1126,5
385,4;304,0;15,4;15,4;14,5;692,2;0,5;318,9;335,6;141248;406,3;1126,4
385,5;305,7;8,8;8,9;8,9;660,8;0,5;318,9;335,6;139704;406,3;1126,5
385,4;304,7;14,5;15,1;14,3;666,2;0,4;318,9;335,6;140200;406,5;1126,5
385,5;304,6;12,9;12,1;12,7;714,6;0,5;318,9;335,6;140604;406,4;1126,4
385,4;304,1;15,9;16,3;15,2;685,5;0,5;318,9;335,6;139706;406,5;1126,5
385,4;305,6;9,9;9,8;11,1;741,3;0,5;318,9;335,6;138775;406,4;1126,5
385,4;306,9;8,8;8,9;8,7;708,0;0,5;318,9;335,6;138378;406,3;1126,5
385,4;306,0;9,0;9,1;9,0;711,5;0,5;318,9;335,6;142171;406,4;1126,5
385,3;305,2;7,3;7,0;7,2;662,8;0,5;318,9;335,6;139956;406,3;1126,5
385,4;304,3;15,5;16,1;15,2;677,0;0,4;318,9;335,6;139985;406,4;1126,5
385,4;304,6;15,6;16,2;14,9;682,2;0,5;318,9;335,7;138721;406,5;1126,5
385,5;305,9;9,8;10,3;10,4;736,8;0,5;318,9;335,7;141872;406,5;1126,4
385,4;306,0;7,4;6,8;7,0;664,3;0,5;318,8;335,7;142043;406,7;1126,4
385,4;305,1;6,9;6,2;6,4;666,5;0,4;318,8;335,7;139722;406,7;1126,5
385,5;306,2;10,6;10,0;11,8;736,6;0,4;318,9;335,7;141737;406,4;1126,4
385,4;304,7;11,1;11,3;11,3;660,5;0,5;318,9;335,7;140000;406,4;1126,4
385,5;305,8;13,0;12,2;12,6;714,7;0,4;318,9;335,7;140570;406,3;1126,5
385,5;304,8;14,1;14,6;14,2;664,0;0,5;318,8;335,7;140795;406,5;1126,5
385,5;305,5;7,0;6,1;6,1;673,5;0,5;318,8;335,7;139590;406,5;1126,5
385,5;305,1;10,8;10,9;11,9;742,6;0,5;318,9;335,8;139858;406,5;1126,4
385,4;304,8;11,1;10,1;11,9;733,9;0,5;318,9;335,8;140006;406,6;1126,4
385,4;305,2;11,9;10,8;12,2;727,1;0,5;318,9;335,7;141776;406,6;1126,4
385,5;305,4;9,6;9,6;9,6;661,3;0,5;318,9;335,7;140293;406,4;1126,4
385,5;305,8;12,8;13,8;13,2;664,1;0,4;318,9;335,7;140181;406,6;1126,4
385,5;305,2;13,7;12,8;13,4;710,4;0,5;318,8;335,8;139242;406,7;1126,4
385,5;305,4;15,9;16,2;15,1;687,3;0,5;318,9;335,8;137866;407,0;1126,4
385,5;305,2;10,1;10,5;10,4;731,0;0,5;318,9;335,7;141363;406,7;1126,4
385,3;305,9;9,1;9,0;9,3;662,6;0,5;318,9;335,7;140613;406,7;1126,4
385,6;306,1;8,0;7,7;7,9;664,4;0,4;318,9;335,7;140048;406,8;1126,3
385,6;305,0;11,5;10,5;12,2;730,4;0,5;318,9;335,7;137724;407,0;1126,3
385,5;306,1;7,3;6,2;6,3;674,3;0,5;318,8;335,8;140354;406,8;1126,3
385,5;305,8;7,4;6,6;6,9;668,1;0,5;318,8;335,7;139850;406,8;1126,3
385,6;304,3;11,2;10,4;11,9;731,7;0,5;318,9;335,7;138164;406,6;1126,3
385,5;306,3;7,2;6,2;6,4;675,4;0,5;318,9;335,8;140261;406,8;1126,3
385,6;306,3;8,8;8,7;8,9;661,8;0,5;318,8;335,8;139873;406,6;1126,2
385,6;304,7;12,6;11,4;12,6;720,0;0,5;318,8;335,8;137800;406,5;1126,2
385,6;306,2;7,6;7,1;7,0;687,0;0,5;318,9;335,8;139409;406,4;1126,3
385,5;306,2;7,3;6,6;6,8;669,3;0,5;318,9;335,8;140000;405,9;1126,2
385,6;304,8;12,1;10,8;12,3;725,5;0,5;318,9;335,8;136473;406,3;1126,2
385,6;305,4;8,5;8,4;8,1;698,0;0,5;318,9;335,7;136532;406,4;1126,1
385,6;305,5;9,1;9,2;8,9;714,8;0,5;318,9;335,7;141432;406,5;1126,1
385,6;305,5;7,5;6,7;7,0;667,1;0,5;318,9;335,6;140998;406,3;1126,2
385,6;305,6;15,4;16,3;15,1;671,1;0,4;318,9;335,6;139791;406,3;1126,2
385,7;306,1;7,5;7,0;7,3;666,0;0,4;318,9;335,8;140654;406,2;1126,1
385,5;305,2;16,0;16,8;15,5;677,1;0,5;318,9;335,8;139854;406,3;1126,1
385,7;305,3;12,2;11,2;12,3;720,7;0,5;319,0;335,8;140047;406,2;1126,1
385,7;304,4;14,1;13,2;13,7;707,7;0,5;319,0;335,7;136682;406,5;1126,1
385,7;304,5;9,4;9,5;9,4;722,5;0,5;318,9;335,7;141816;406,2;1126,2
385,6;306,0;9,0;9,0;9,0;662,7;0,5;318,9;335,8;139317;406,5;1126,2
385,7;305,4;7,3;6,3;6,4;677,3;0,4;319,0;335,8;139445;406,5;1126,3
385,8;305,0;15,9;16,8;15,4;680,2;0,5;318,9;335,8;139048;406,9;1126,3
385,6;304,5;10,8;11,4;11,8;740,1;0,5;318,9;335,9;139418;406,9;1126,3
385,6;304,8;11,0;11,1;12,1;741,7;0,5;318,9;335,9;137297;406,9;1126,3
385,5;305,5;8,4;8,0;7,8;695,7;0,5;318,9;335,9;141743;407,0;1126,3
385,7;306,1;10,7;10,7;10,8;661,1;0,5;319,0;335,9;138205;407,0;1126,3
385,7;305,5;7,7;6,8;6,8;683,8;0,4;319,0;335,9;141758;407,0;1126,3
385,7;306,0;10,8;10,9;11,0;661,1;0,5;319,0;335,8;139345;407,0;1126,4
385,7;305,2;16,1;16,1;15,4;686,0;0,4;319,0;335,8;141639;407,0;1126,4
385,7;305,6;12,6;13,2;12,8;662,6;0,5;319,0;335,8;140085;406,6;1126,4
385,7;305,4;12,2;11,1;12,4;723,1;0,4;319,0;335,9;136636;407,1;1126,5
385,7;305,4;8,8;8,8;8,7;711,8;0,5;319,0;335,9;136626;407,3;1126,5
385,8;305,7;8,9;8,8;8,9;711,1;0,5;319,0;335,8;140073;407,4;1126,5
385,6;306,1;7,8;7,0;7,3;664,8;0,5;319,0;335,8;141824;407,3;1126,6
385,7;306,2;10,5;10,7;10,7;659,8;0,5;319,0;336,0;136538;407,4;1126,6
385,7;305,2;8,7;8,7;8,7;708,5;0,4;319,1;335,9;137986;407,3;1126,6
385,7;305,8;8,4;8,0;7,8;693,8;0,5;319,0;335,9;137467;407,2;1126,7
385,7;305,6;8,8;8,9;8,7;711,3;0,5;319,0;335,8;139509;406,9;1126,7
385,7;305,1;15,8;15,7;15,2;688,2;0,5;319,0;335,8;140314;406,8;1126,8
385,8;305,5;7,6;6,8;6,6;684,5;0,5;319,0;335,9;139725;406,7;1126,8
385,8;306,2;10,5;10,3;11,6;741,4;0,5;319,0;335,9;137159;406,7;1126,9
385,8;306,6;8,9;9,0;8,8;713,3;0,5;319,0;335,9;139862;406,8;1126,9
385,7;304,4;15,0;15,6;14,7;668,0;0,5;319,0;335,9;139114;407,0;1127,0
385,8;306,2;10,2;10,5;11,1;742,2;0,5;319,0;335,9;139268;406,9;1127,0
385,7;306,4;9,8;10,4;11,2;741,6;0,5;319,0;335,8;138539;407,3;1127,1
385,7;307,5;9,1;9,1;9,0;711,0;0,5;318,9;335,8;140620;406,9;1127,1
385,7;306,4;8,1;7,6;7,5;689,8;0,5;319,0;335,8;138522;407,0;1127,2
385,8;306,0;9,8;10,3;10,5;741,3;0,5;319,0;335,9;138267;406,8;1127,2
385,7;305,9;9,1;9,4;9,3;730,2;0,5;319,0;335,8;139824;406,9;1127,3
385,8;304,9;9,8;10,0;11,0;742,4;0,5;319,0;335,8;141402;406,7;1127,3
385,7;306,7;7,6;7,4;7,5;662,5;0,5;319,0;335,8;140354;406,7;1127,4
385,8;307,4;7,8;7,4;7,2;688,9;0,4;318,9;335,8;137928;406,7;1127,4
385,8;306,5;9,1;9,4;9,4;732,3;0,5;318,9;335,8;140054;406,9;1127,5
385,7;304,4;13,4;14,1;13,5;664,2;0,5;319,0;335,8;142252;406,6;1127,7
385,8;307,6;6,5;5,6;5,7;672,5;0,5;319,0;335,9;138312;406,6;1127,7
385,7;305,6;9,3;10,0;10,2;740,9;0,4;319,0;335,9;140644;406,6;1127,8
385,9;305,9;10,6;10,8;10,8;659,9;0,5;319,0;335,9;139392;406,6;1127,8
385,7;306,9;8,5;8,8;8,8;720,2;0,5;319,0;335,8;140216;406,7;1127,9
385,8;303,8;12,4;11,5;12,5;719,4;0,5;318,9;335,8;138343;406,7;1128,1
385,8;305,6;9,0;9,5;9,5;736,6;0,5;318,9;335,7;140246;406,5;1128,1
385,8;304,8;13,4;14,1;13,5;663,1;0,5;319,0;335,9;138419;406,7;1128,2
385,8;305,4;9,2;9,5;9,7;738,9;0,5;319,0;335,9;139668;406,7;1128,2
385,8;305,8;9,0;9,2;9,3;714,8;0,5;319,0;335,8;141370;406,8;1128,3
385,8;307,4;8,1;8,2;8,2;659,5;0,5;319,0;335,8;140987;406,9;1128,3
385,8;306,0;15,5;15,5;14,9;687,8;0,4;319,0;335,7;140925;406,9;1128,3
385,9;306,0;15,8;16,1;15,2;683,2;0,5;319,0;335,8;140421;406,9;1128,5
385,8;303,9;11,6;10,6;11,8;723,4;0,5;319,0;335,8;138898;406,9;1128,6
385,9;305,4;8,8;9,1;9,2;720,5;0,5;319,0;335,8;138811;406,9;1128,6
385,9;304,8;8,7;9,3;9,5;738,2;0,5;319,0;335,9;141270;406,9;1128,7
385,9;306,2;8,4;8,1;7,9;694,7;0,5;319,0;335,9;142485;406,8;1128,7
385,8;307,1;7,1;6,2;6,1;679,7;0,4;319,0;335,9;139990;407,1;1128,9
385,8;306,0;9,1;9,2;9,2;711,0;0,4;319,0;335,9;142676;406,8;1128,9
385,8;307,5;6,2;5,5;5,6;669,7;0,5;319,0;335,8;140333;407,0;1128,9
385,8;306,5;14,4;15,4;14,3;667,5;0,4;318,9;335,9;141046;406,7;1129,0
385,8;305,6;14,4;15,0;14,3;667,7;0,5;318,9;335,9;138821;407,0;1129,0
385,8;304,3;9,2;9,5;10,1;742,8;0,5;318,9;335,8;142567;406,9;1129,1
385,9;307,6;6,5;5,7;5,7;674,5;0,5;318,9;335,8;141887;407,1;1129,1
385,9;307,5;6,7;6,4;6,4;663,6;0,4;318,9;335,8;140340;406,9;1129,1
385,9;304,0;10,9;10,1;11,3;729,4;0,4;318,9;335,7;142198;406,8;1129,2
385,9;307,4;6,3;5,6;5,7;672,8;0,5;318,9;335,7;140050;406,7;1129,2
385,9;305,2;12,7;13,4;12,8;662,0;0,4;318,9;335,7;139282;406,9;1129,2
385,9;307,3;8,9;9,0;9,0;710,1;0,5;318,9;335,7;140438;406,8;1129,2
385,8;304,0;14,9;14,3;14,3;697,9;0,5;318,9;335,7;138080;406,7;1129,3
385,9;305,8;9,0;9,4;9,4;732,6;0,5;318,9;335,8;140534;406,7;1129,2
385,9;305,6;15,5;16,3;14,9;678,4;0,5;318,9;335,8;138664;406,8;1129,2
385,9;306,7;8,7;9,1;9,2;731,5;0,5;318,9;335,7;141949;406,9;1129,3
385,9;307,9;8,2;7,4;7,2;687,3;0,5;318,8;335,7;140785;407,1;1129,3
385,9;304,4;14,8;14,3;14,3;700,4;0,4;318,8;335,8;139988;407,0;1129,3
386,0;307,3;8,9;8,7;8,5;699,2;0,5;318,8;335,7;141174;407,0;1129,3
385,9;306,9;7,6;7,4;7,5;661,3;0,5;318,8;335,7;138413;407,0;1129,3
385,8;304,9;9,2;9,6;9,7;737,3;0,4;318,8;335,7;140396;407,1;1129,3
385,9;306,0;13,1;13,8;13,2;662,2;0,5;318,9;335,7;140199;407,1;1129,3
386,0;304,1;10,2;9,5;11,1;737,3;0,5;318,9;335,8;142194;407,2;1129,3
385,9;308,3;7,2;6,8;6,9;662,2;0,5;318,9;335,7;139619;407,3;1129,3
385,9;304,6;10,0;9,6;11,0;741,6;0,4;318,9;335,7;141482;407,5;1129,3
385,9;307,5;7,8;7,2;7,0;686,7;0,5;318,9;335,8;139941;407,4;1129,3
385,9;304,8;9,3;9,9;10,3;742,6;0,4;318,8;335,8;140241;407,6;1129,2
385,9;305,0;15,1;16,1;14,9;668,7;0,5;318,8;335,7;137971;407,3;1129,2
385,9;305,9;8,7;8,9;8,8;725,1;0,5;318,8;335,6;140281;407,1;1129,2
385,9;304,4;13,2;12,5;13,1;712,7;0,5;318,9;335,6;142329;407,2;1129,2
386,0;308,0;7,6;7,5;7,5;661,3;0,5;318,9;335,6;140420;407,2;1129,2
386,0;304,2;14,1;13,3;13,6;706,4;0,4;319,0;335,6;141126;407,0;1129,2
386,0;306,0;10,2;10,3;10,4;660,2;0,5;319,0;335,7;140423;407,1;1129,2
386,0;307,5;8,7;8,4;8,2;695,9;0,4;318,9;335,7;140162;406,9;1129,1
386,0;303,9;14,1;13,4;13,5;706,0;0,5;318,8;335,7;140205;407,0;1129,1
386,0;304,8;15,7;16,4;15,4;676,7;0,5;318,8;335,7;141696;407,1;1129,1
386,0;306,4;7,9;7,8;7,9;660,8;0,5;318,9;335,7;138485;407,1;1129,0
385,9;306,0;9,7;10,1;10,6;742,5;0,4;318,9;335,6;140115;407,2;1129,0
386,1;304,3;9,7;9,6;10,9;741,3;0,5;318,9;335,7;140646;407,2;1129,0
386,0;304,1;15,1;14,4;14,4;698,5;0,5;318,9;335,7;140678;407,1;1129,0
386,0;307,3;7,4;6,5;6,4;682,2;0,5;318,9;335,7;137799;407,1;1129,0
386,0;306,7;9,0;9,2;9,1;728,6;0,5;318,9;335,7;140204;407,3;1128,9
385,9;304,3;10,7;9,8;11,4;733,4;0,5;318,9;335,6;141946;406,9;1128,9
386,1;307,3;6,7;5,8;5,9;675,7;0,5;318,9;335,6;138762;406,9;1128,9
386,0;305,1;9,7;10,1;10,7;742,9;0,4;318,9;335,6;140648;406,8;1128,9
386,0;304,1;14,2;13,5;13,8;705,2;0,5;318,9;335,6;138605;406,7;1128,8
386,1;306,3;9,0;9,2;9,1;726,9;0,5;318,9;335,6;140491;406,8;1128,8
386,0;304,4;13,5;12,6;13,1;712,6;0,5;318,9;335,6;142341;407,1;1128,8
386,0;307,5;8,1;7,6;7,4;690,2;0,5;318,8;335,6;140381;406,8;1128,7
386,0;304,8;14,9;15,9;14,6;668,3;0,4;318,7;335,6;141243;406,9;1128,7
386,0;307,6;7,6;6,7;6,6;683,5;0,5;318,7;335,6;139228;406,8;1128,7
386,0;305,0;9,7;9,9;10,8;743,3;0,4;318,8;335,6;141730;406,8;1128,6
386,0;306,6;9,0;9,1;9,2;659,5;0,5;318,9;335,6;139340;406,9;1128,6
386,1;306,8;9,2;9,1;9,0;709,1;0,4;318,9;335,6;138989;407,2;1128,6
386,0;305,1;9,7;9,9;10,8;742,6;0,5;318,8;335,6;140275;407,1;1128,6
386,1;306,2;11,4;11,7;11,7;659,3;0,5;318,8;335,6;141156;407,1;1128,5
386,1;307,2;8,5;8,1;8,0;693,5;0,5;318,9;335,6;137920;407,2;1128,5
386,1;306,6;9,0;9,4;9,4;732,2;0,4;318,9;335,6;139938;407,3;1128,5
386,0;305,5;11,0;11,4;11,2;658,7;0,5;318,9;335,6;140004;407,6;1128,6
386,0;307,2;8,7;8,3;8,0;695,1;0,5;318,9;335,6;140235;407,6;1128,5
386,0;304,0;10,8;9,9;11,4;732,2;0,5;318,9;335,6;140226;407,6;1128,5
386,1;306,9;8,6;8,3;8,2;696,9;0,5;318,8;335,7;140258;407,4;1128,5
386,0;304,1;13,8;12,9;13,2;709,5;0,5;318,8;335,7;142484;407,5;1128,4
386,2;307,8;6,7;5,8;5,9;674,3;0,5;318,8;335,6;140675;407,3;1128,4
386,0;304,8;16,0;16,2;15,2;684,7;0,4;318,8;335,6;141763;407,3;1128,4
386,1;307,4;7,8;7,1;6,9;685,3;0,5;318,8;335,6;138011;407,3;1128,4
386,0;306,8;9,0;9,5;9,4;730,5;0,4;318,8;335,6;139833;407,3;1128,3
386,1;305,0;13,0;14,0;13,2;660,9;0,5;318,8;335,6;141240;407,3;1128,3
386,1;307,5;8,9;8,7;8,7;699,3;0,5;318,8;335,6;139532;407,2;1128,3
386,1;304,6;9,5;9,9;10,9;743,5;0,4;318,8;335,6;142479;407,0;1128,3
386,1;307,0;6,9;5,9;6,0;677,3;0,5;318,8;335,6;137962;407,2;1128,3
386,2;305,8;9,1;9,5;9,4;729,4;0,4;318,8;335,6;140144;407,4;1128,3
386,1;304,0;11,4;10,5;11,8;728,1;0,5;318,9;335,7;141989;407,5;1128,3
386,2;308,0;7,0;6,0;6,0;677,3;0,5;318,9;335,6;138050;407,5;1128,4
386,0;306,6;9,4;9,8;9,9;738,1;0,4;318,7;335,6;140233;407,4;1128,4
386,1;304,2;10,7;9,7;11,4;733,1;0,5;318,7;335,6;141162;407,5;1128,3
386,3;306,9;8,6;8,2;8,0;694,5;0,5;318,8;335,5;139243;407,4;1128,3
386,1;304,9;9,5;10,0;10,2;740,1;0,4;318,7;335,5;140696;407,4;1128,3
386,2;303,7;15,9;15,6;15,2;689,0;0,5;318,7;335,6;138783;407,4;1128,3
386,2;306,7;9,1;9,3;9,2;710,5;0,5;318,8;335,6;140076;407,3;1128,4
386,0;304,0;10,3;9,7;11,3;737,4;0,5;318,8;335,6;139834;407,2;1128,3
386,1;305,4;15,0;15,6;14,8;667,6;0,5;318,8;335,6;139615;407,1;1128,3
386,1;305,1;9,4;9,5;10,5;742,6;0,5;318,9;335,6;139930;407,4;1128,3
386,2;305,3;14,7;15,7;14,6;666,0;0,5;318,9;335,5;139295;407,0;1128,3
386,1;306,8;8,9;9,0;9,0;721,4;0,5;318,8;335,5;142094;407,1;1128,3
386,1;307,4;6,8;6,4;6,5;663,8;0,5;318,8;335,6;140284;407,0;1128,3
386,1;304,2;9,6;9,4;10,8;740,8;0,4;318,8;335,6;142478;407,2;1128,3
386,1;307,4;6,7;5,7;5,7;673,3;0,5;318,8;335,6;140949;407,4;1128,3
386,1;304,4;15,7;15,9;14,9;688,7;0,4;318,8;335,6;142361;407,4;1128,3
386,2;307,3;6,9;6,4;6,5;665,4;0,4;318,8;335,6;138720;407,4;1128,3
386,2;307,7;8,9;9,1;9,0;715,8;0,4;318,8;335,5;140669;407,4;1128,3
386,2;303,4;15,4;15,1;14,7;695,4;0,5;318,8;335,5;140094;407,4;1128,3
386,2;304,2;16,1;16,3;15,5;680,6;0,5;318,8;335,6;140785;407,3;1128,3
386,2;305,6;10,5;10,6;10,7;659,4;0,5;318,8;335,7;137617;407,4;1128,3
386,2;306,6;9,0;9,4;9,3;727,1;0,5;318,7;335,7;138449;407,1;1128,3
386,1;305,9;9,7;10,3;11,0;742,8;0,5;318,7;335,7;140088;407,0;1128,3
386,1;303,7;11,6;10,4;11,9;726,6;0,5;318,8;335,6;140501;406,8;1128,3
386,2;307,2;9,2;9,2;9,1;706,6;0,5;318,7;335,6;140169;406,8;1128,3
386,2;304,3;9,9;9,5;10,9;740,4;0,5;318,7;335,6;139925;406,6;1128,3
386,2;305,1;10,5;10,8;10,7;658,7;0,5;318,7;335,6;139668;407,0;1128,2
386,2;304,5;9,6;9,8;10,7;742,6;0,5;318,7;335,6;139890;406,8;1128,2
386,2;305,7;15,3;16,3;15,0;668,8;0,5;318,7;335,6;139263;406,9;1128,2
386,1;306,7;8,8;9,1;9,0;718,4;0,5;318,7;335,6;141586;407,1;1128,2
386,2;307,4;8,4;8,1;8,4;660,2;0,5;318,7;335,6;139337;407,0;1128,2
386,1;304,5;9,5;9,4;10,6;742,6;0,4;318,8;335,6;140723;407,0;1128,2
386,3;307,1;8,2;8,2;8,3;659,8;0,5;318,8;335,6;140872;407,1;1128,3
386,2;305,1;15,5;15,3;14,8;692,0;0,5;318,7;335,6;139071;407,0;1128,3
386,2;306,9;9,2;9,2;9,1;711,2;0,5;318,7;335,6;140156;407,5;1128,2
386,2;306,2;12,4;12,9;12,6;660,2;0,5;318,7;335,7;140634;407,0;1128,2
386,2;304,2;15,6;15,4;14,9;691,8;0,5;318,7;335,7;138738;407,1;1128,3
386,2;305,9;8,5;8,8;8,9;728,0;0,5;318,8;335,6;140829;407,0;1128,3
386,2;307,7;9,0;8,8;9,1;658,5;0,5;318,8;335,6;140021;407,1;1128,3
386,2;306,5;13,4;14,1;13,6;662,0;0,5;318,9;335,6;140434;407,1;1128,2
386,2;304,1;11,6;10,6;11,7;726,9;0,5;318,9;335,7;140268;407,2;1128,3
386,3;306,2;8,5;8,8;8,8;716,5;0,5;318,9;335,7;141302;407,3;1128,3
386,2;307,0;8,9;8,7;8,6;699,3;0,5;318,9;335,6;140449;407,2;1128,2
